longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.3,34.3,32.0,3690.0,791.0,1804.0,715.0,4.5,222700
-118.4,34.3,30.0,3214.0,513.0,1700.0,533.0,4.7,248200
-118.3,34.3,29.0,3034.0,732.0,1776.0,702.0,3.1,230200
-118.4,34.3,32.0,604.0,108.0,314.0,113.0,6.2,205400
-118.3,34.3,37.0,1776.0,301.0,702.0,265.0,5.3,314900
-118.4,34.2,34.0,2795.0,460.0,1267.0,443.0,6.1,354400
-118.4,34.3,34.0,3677.0,573.0,1598.0,568.0,6.8,378000
-118.3,34.3,28.0,1643.0,489.0,1142.0,458.0,3.2,200600
-118.3,34.2,44.0,1442.0,285.0,859.0,292.0,4.6,197300
-118.3,34.3,37.0,1444.0,246.0,624.0,239.0,5.8,239400
-118.3,34.3,36.0,1882.0,453.0,1005.0,409.0,3.8,217100
-118.3,34.3,24.0,5106.0,1010.0,2310.0,957.0,4.4,191500
-118.4,34.3,24.0,4694.0,820.0,3566.0,777.0,4.5,166200
-118.4,34.3,22.0,4428.0,825.0,3152.0,836.0,4.8,166300
-118.4,34.3,16.0,6573.0,1480.0,6161.0,1473.0,3.3,154900
-118.4,34.3,8.0,3248.0,847.0,2608.0,731.0,2.8,158300
-118.4,34.3,35.0,1008.0,204.0,1162.0,215.0,3.4,147600
-118.4,34.3,32.0,1591.0,320.0,1818.0,306.0,4.3,145800
-118.4,34.3,29.0,1271.0,272.0,1338.0,266.0,4.1,150000
-118.4,34.3,32.0,2574.0,531.0,2609.0,472.0,3.8,146700
-118.4,34.3,22.0,3517.0,810.0,3134.0,847.0,2.7,164800
-118.4,34.3,35.0,822.0,200.0,1197.0,203.0,3.3,133300
-118.4,34.3,34.0,1999.0,427.0,2391.0,439.0,2.8,144300
-118.4,34.3,33.0,1209.0,341.0,1097.0,283.0,1.6,134300
-118.4,34.3,33.0,937.0,216.0,1216.0,212.0,3.3,131300
-118.4,34.3,35.0,674.0,153.0,808.0,173.0,2.7,147800
-118.4,34.3,30.0,1384.0,308.0,2054.0,301.0,3.0,142600
-118.4,34.3,31.0,1130.0,276.0,1533.0,269.0,4.2,156800
-118.4,34.3,36.0,1002.0,250.0,1312.0,249.0,3.0,148000
-118.4,34.3,37.0,1024.0,246.0,1371.0,239.0,3.2,147500
-118.4,34.3,30.0,1246.0,373.0,1990.0,369.0,3.5,140900
-118.4,34.3,37.0,1269.0,348.0,1835.0,335.0,3.3,147200
-118.4,34.3,35.0,777.0,187.0,1022.0,186.0,3.4,139600
-118.4,34.3,43.0,729.0,172.0,935.0,174.0,3.0,140900
-118.4,34.2,37.0,1545.0,341.0,1909.0,352.0,3.7,148100
-118.4,34.2,35.0,1447.0,335.0,1630.0,306.0,2.9,143100
-118.4,34.3,26.0,1788.0,521.0,2582.0,484.0,2.1,136400
-118.4,34.3,38.0,870.0,205.0,1065.0,222.0,2.5,136100
-118.4,34.3,36.0,973.0,221.0,1086.0,218.0,3.5,143300
-118.4,34.3,37.0,1789.0,424.0,2279.0,411.0,3.9,138600
-118.4,34.3,38.0,858.0,203.0,1250.0,204.0,2.9,137900
-118.4,34.3,35.0,2700.0,702.0,3444.0,679.0,1.5,124000
-118.4,34.3,13.0,4379.0,872.0,2560.0,853.0,4.3,154300
-118.4,34.2,13.0,1872.0,497.0,1927.0,432.0,2.2,134200
-118.4,34.2,19.0,280.0,84.0,483.0,87.0,2.0,137500
-118.4,34.2,33.0,827.0,192.0,981.0,184.0,2.6,143100
-118.4,34.2,36.0,1146.0,259.0,1173.0,272.0,3.6,153800
-118.4,34.2,18.0,3447.0,857.0,3663.0,817.0,3.2,157100
-118.4,34.2,17.0,2049.0,548.0,2243.0,541.0,2.5,163700
-118.4,34.2,36.0,1430.0,331.0,1502.0,312.0,3.6,145200
-118.4,34.3,34.0,2657.0,515.0,1948.0,532.0,4.2,157400
-118.4,34.3,18.0,5891.0,920.0,2882.0,911.0,5.9,235600
-118.4,34.3,14.0,6235.0,1286.0,3568.0,1190.0,4.2,211600
-118.4,34.3,19.0,6755.0,1443.0,4205.0,1395.0,4.0,163200
-118.4,34.3,29.0,3334.0,712.0,2919.0,718.0,3.7,180300
-118.4,34.3,18.0,6572.0,1105.0,3473.0,1067.0,5.3,203400
-118.4,34.3,28.0,3187.0,569.0,2205.0,559.0,5.2,187400
-118.4,34.3,30.0,3027.0,604.0,1970.0,590.0,4.3,156000
-118.4,34.3,14.0,4151.0,941.0,3163.0,915.0,4.0,154300
-118.4,34.3,22.0,3182.0,822.0,2661.0,746.0,2.7,160100
-118.4,34.3,38.0,1595.0,314.0,1181.0,327.0,3.4,155500
-118.4,34.3,9.0,1739.0,358.0,820.0,323.0,4.1,182500
-118.4,34.3,23.0,3481.0,641.0,1952.0,682.0,4.3,189400
-118.5,34.3,10.0,5777.0,1112.0,2917.0,1056.0,4.2,194100
-118.4,34.3,28.0,1532.0,287.0,977.0,275.0,4.5,173100
-118.5,34.3,32.0,2424.0,476.0,2291.0,419.0,4.0,158500
-118.5,34.3,24.0,2920.0,601.0,1460.0,598.0,4.3,218200
-118.5,34.3,13.0,2664.0,518.0,1468.0,521.0,4.9,325200
-118.5,34.3,9.0,2384.0,395.0,1697.0,402.0,6.1,270100
-118.5,34.3,31.0,1091.0,256.0,892.0,238.0,3.0,172400
-118.5,34.3,16.0,2495.0,551.0,2314.0,567.0,3.7,192200
-118.5,34.3,24.0,3668.0,890.0,3151.0,810.0,3.1,183300
-118.5,34.3,18.0,4256.0,987.0,3401.0,955.0,4.3,190000
-118.5,34.3,26.0,4516.0,611.0,1714.0,581.0,9.3,431800
-118.5,34.3,27.0,2535.0,389.0,1071.0,386.0,6.9,319400
-118.5,34.3,31.0,3508.0,585.0,1957.0,588.0,6.6,285500
-118.5,34.3,25.0,1024.0,145.0,357.0,147.0,7.1,356300
-118.5,34.3,18.0,7498.0,976.0,3189.0,955.0,8.1,374000
-118.5,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5,344000
-118.5,34.3,29.0,4239.0,653.0,1890.0,631.0,6.4,301700
-118.5,34.3,29.0,1287.0,194.0,525.0,187.0,6.4,319300
-118.5,34.3,28.0,2272.0,320.0,868.0,312.0,7.7,474600
-118.5,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8,450700
-118.4,34.3,27.0,2676.0,770.0,2661.0,623.0,4.3,152100
-118.4,34.3,35.0,4085.0,919.0,3988.0,906.0,3.5,160200
-118.5,34.3,18.0,5481.0,780.0,2477.0,764.0,6.7,377200
-118.6,34.3,16.0,8879.0,889.5,3468.0,1200.0,8.1,428600
-118.5,34.3,10.0,7665.0,999.0,3517.0,998.0,10.9,500001
-118.5,34.3,22.0,4423.0,622.0,1995.0,582.0,8.2,376200
-118.6,34.3,4.0,6995.0,1151.0,2907.0,1089.0,7.1,341200
-118.4,34.3,38.0,1527.0,332.0,1303.0,340.0,3.6,152000
-118.5,34.3,23.0,1663.0,302.0,1242.0,283.0,5.6,217600
-118.5,34.3,33.0,1549.0,264.0,881.0,289.0,5.1,222900
-118.5,34.3,35.0,2132.0,368.0,1128.0,341.0,5.3,227100
-118.5,34.3,35.0,1511.0,274.0,873.0,254.0,5.6,226700
-118.5,34.3,17.0,1444.0,282.0,523.0,270.0,2.7,192400
-118.5,34.3,35.0,1150.0,185.0,741.0,178.0,5.7,220600
-118.5,34.3,34.0,1231.0,222.0,702.0,222.0,4.9,223700
-118.5,34.3,33.0,2649.0,449.0,1303.0,437.0,5.0,216800
-118.4,34.3,33.0,1194.0,229.0,839.0,230.0,3.7,185800
-118.4,34.3,35.0,1579.0,300.0,1012.0,265.0,5.1,195900
-118.5,34.3,30.0,1576.0,282.0,1004.0,284.0,4.8,179700
-118.5,34.3,28.0,1865.0,463.0,1182.0,440.0,2.6,172300
-118.4,34.3,36.0,1111.0,275.0,1333.0,266.0,3.5,158100
-118.4,34.3,29.0,1701.0,419.0,1616.0,371.0,3.4,142400
-118.4,34.3,35.0,1724.0,311.0,992.0,315.0,4.8,195600
-118.4,34.2,36.0,1453.0,270.0,808.0,275.0,4.4,204600
-118.4,34.3,35.0,1637.0,300.0,894.0,302.0,4.2,209600
-118.5,34.3,33.0,1358.0,247.0,738.0,235.0,5.1,210300
-118.5,34.3,36.0,1394.0,254.0,761.0,262.0,4.9,217100
-118.5,34.2,33.0,2202.0,433.0,1135.0,407.0,4.2,224200
-118.5,34.2,32.0,2217.0,422.0,1064.0,427.0,3.7,208600
-118.5,34.3,34.0,1300.0,289.0,650.0,291.0,3.9,199200
-118.5,34.3,35.0,1898.0,344.0,1123.0,347.0,5.6,218400
-118.5,34.3,36.0,1770.0,296.0,938.0,304.0,5.7,238000
-118.5,34.3,27.0,2722.0,468.0,1164.0,419.0,4.7,239900
-118.5,34.2,34.0,1732.0,399.0,1120.0,401.0,4.1,195700
-118.5,34.2,36.0,1951.0,395.0,1040.0,375.0,5.2,195300
-118.5,34.2,35.0,1442.0,276.0,795.0,268.0,5.0,216900
-118.5,34.2,35.0,1865.0,335.0,1074.0,337.0,5.1,223300
-118.5,34.2,33.0,2088.0,383.0,960.0,362.0,4.3,232900
-118.5,34.3,34.0,4877.0,815.0,2521.0,781.0,5.6,225900
-118.5,34.3,33.0,3047.0,527.0,1578.0,507.0,4.6,236200
-118.5,34.3,35.0,2235.0,390.0,1148.0,416.0,4.9,221600
-118.5,34.3,34.0,3580.0,565.0,1694.0,524.0,5.4,243800
-118.5,34.3,33.0,1975.0,271.0,801.0,287.0,7.8,379600
-118.5,34.3,34.0,3787.0,771.0,1966.0,738.0,4.1,222500
-118.5,34.3,36.0,2276.0,429.0,1001.0,419.0,4.1,252100
-118.5,34.3,36.0,3204.0,538.0,1499.0,499.0,5.6,271200
-118.5,34.3,32.0,1931.0,298.0,948.0,314.0,5.4,329200
-118.5,34.3,18.0,3674.0,568.0,1590.0,550.0,8.2,308400
-118.5,34.3,22.0,5303.0,838.0,2372.0,807.0,5.7,311800
-118.5,34.3,28.0,2309.0,300.0,931.0,302.0,6.7,348200
-118.5,34.3,33.0,1927.0,305.0,896.0,293.0,5.6,320500
-118.5,34.3,23.0,4960.0,592.0,1929.0,586.0,10.9,500001
-118.6,34.3,21.0,4018.0,536.0,1508.0,529.0,8.2,445400
-118.6,34.3,25.0,4919.0,661.0,2183.0,625.0,8.1,352800
-118.5,34.3,33.0,2831.0,510.0,1340.0,504.0,4.8,237300
-118.5,34.3,21.0,8850.0,2139.0,4717.0,1979.0,3.8,254200
-118.5,34.3,29.0,2472.0,354.0,1109.0,397.0,5.5,332500
-118.5,34.2,11.0,7849.0,1664.0,3561.0,1500.0,4.7,290900
-118.5,34.3,25.0,8389.0,1872.0,4483.0,1747.0,3.5,261300
-118.5,34.2,28.0,4054.0,712.0,2164.0,746.0,5.0,258000
-118.6,34.3,20.0,7384.0,845.0,2795.0,872.0,9.6,500001
-118.6,34.3,20.0,8146.0,1131.0,3562.0,1054.0,7.2,357100
-118.6,34.2,17.0,5406.0,895.0,2337.0,882.0,6.0,375900
-118.6,34.2,9.0,4759.0,924.0,1884.0,915.0,4.8,277200
-118.6,34.3,15.0,10860.0,1653.0,4178.0,1581.0,6.3,262100
-118.6,34.3,18.0,6154.0,1070.0,3010.0,1034.0,5.6,271500
-118.6,34.2,16.0,8295.0,1506.0,3903.0,1451.0,5.5,276600
-118.6,34.2,18.0,1376.0,225.0,670.0,205.0,6.5,277600
-118.6,34.2,25.0,2762.0,410.0,1166.0,439.0,6.9,333700
-118.7,34.2,18.0,897.0,142.0,263.0,110.0,6.1,350000
-118.6,34.2,26.0,3727.0,572.0,1724.0,530.0,6.1,327300
-118.6,34.2,24.0,5256.0,758.0,2474.0,780.0,7.3,333700
-118.6,34.2,19.0,8866.0,2355.0,5005.0,2194.0,3.3,230300
-118.6,34.2,17.0,6592.0,1525.0,4459.0,1463.0,3.0,254500
-118.6,34.2,31.0,1962.0,243.0,697.0,242.0,8.6,500001
-118.6,34.2,23.0,2980.0,362.0,1208.0,378.0,8.2,500001
-118.6,34.2,34.0,5098.0,778.0,2239.0,778.0,5.6,273100
-118.6,34.2,26.0,3239.0,647.0,1529.0,590.0,3.2,236900
-118.6,34.2,15.0,9716.0,2387.0,4992.0,2225.0,3.6,193300
-118.6,34.2,20.0,4679.0,609.0,1945.0,609.0,8.7,419900
-118.6,34.2,23.0,4883.0,769.0,2119.0,725.0,5.5,280800
-118.6,34.2,36.0,3215.0,529.0,1710.0,539.0,5.5,248400
-118.6,34.2,36.0,2406.0,432.0,1242.0,454.0,4.7,221800
-118.6,34.2,22.0,3275.0,648.0,1746.0,585.0,5.0,221900
-118.6,34.2,29.0,3907.0,773.0,2037.0,727.0,4.1,230200
-118.6,34.2,14.0,4407.0,1209.0,2676.0,1128.0,3.4,168800
-118.6,34.2,35.0,1917.0,314.0,1019.0,340.0,4.9,234900
-118.6,34.2,35.0,1969.0,339.0,950.0,340.0,4.9,230400
-118.6,34.2,17.0,6015.0,1464.0,3056.0,1347.0,4.0,229000
-118.5,34.2,24.0,4338.0,558.0,1514.0,549.0,8.9,500001
-118.5,34.2,31.0,5297.0,664.0,1986.0,657.0,8.6,483500
-118.5,34.2,36.0,3324.0,448.0,1190.0,423.0,7.3,477200
-118.5,34.2,6.0,3218.0,949.0,2295.0,876.0,3.1,418500
-118.5,34.2,35.0,1471.0,210.0,735.0,219.0,8.4,472200
-118.5,34.2,20.0,6331.0,1537.0,2957.0,1509.0,3.4,323100
-118.5,34.2,24.0,4631.0,1164.0,2360.0,1083.0,3.1,264000
-118.5,34.2,24.0,2718.0,719.0,3018.0,644.0,2.9,275300
-118.5,34.2,35.0,3422.0,601.0,1690.0,574.0,4.4,232900
-118.5,34.2,27.0,2131.0,543.0,1065.0,528.0,3.2,230400
-118.5,34.2,26.0,2639.0,378.0,1191.0,401.0,6.3,322200
-118.6,34.2,21.0,5751.0,1082.0,2230.0,1016.0,4.3,407500
-118.6,34.2,25.0,4409.0,1018.0,4579.0,1010.0,2.9,245100
-118.5,34.2,27.0,4580.0,918.0,2252.0,850.0,4.8,454400
-118.5,34.2,21.0,4617.0,1101.0,2891.0,1031.0,3.2,318100
-118.5,34.2,32.0,4039.0,984.0,2675.0,941.0,3.0,240000
-118.5,34.2,34.0,2193.0,513.0,1299.0,497.0,3.6,211600
-118.5,34.2,29.0,1753.0,342.0,1318.0,333.0,4.1,241400
-118.4,34.2,34.0,2094.0,380.0,1207.0,380.0,5.3,212300
-118.5,34.2,11.0,5363.0,1160.0,2783.0,1034.0,3.9,170700
-118.5,34.2,21.0,2692.0,477.0,1330.0,456.0,4.5,238900
-118.5,34.2,19.0,2405.0,661.0,1855.0,621.0,2.3,255400
-118.5,34.2,32.0,2621.0,412.0,1285.0,414.0,6.7,267600
-118.5,34.2,30.0,2871.0,470.0,1335.0,458.0,5.0,253900
-118.5,34.2,35.0,2707.0,446.0,1224.0,445.0,5.3,244200
-118.5,34.2,34.0,1971.0,316.0,917.0,307.0,6.1,262300
-118.5,34.2,32.0,2333.0,389.0,969.0,331.0,4.8,241100
-118.5,34.2,32.0,2411.0,380.0,1040.0,344.0,6.2,257300
-118.5,34.2,34.0,2634.0,412.0,1114.0,423.0,5.9,315300
-118.5,34.2,26.0,3082.0,573.0,1590.0,586.0,4.5,319000
-118.5,34.2,32.0,4373.0,683.0,2040.0,693.0,5.3,242300
-118.5,34.2,30.0,1756.0,314.0,899.0,288.0,5.0,238200
-118.5,34.2,22.0,8350.0,2717.0,9135.0,2452.0,2.5,160000
-118.5,34.2,35.0,1963.0,310.0,919.0,297.0,4.8,258600
-118.5,34.2,30.0,1762.0,263.0,761.0,292.0,6.5,273100
-118.5,34.2,29.0,3354.0,707.0,1752.0,650.0,4.5,239900
-118.5,34.2,20.0,4609.0,1499.0,5349.0,1377.0,2.7,169400
-118.5,34.2,16.0,6338.0,1768.0,4718.0,1632.0,3.0,154600
-118.4,34.2,38.0,921.0,239.0,1023.0,241.0,3.5,151900
-118.4,34.2,36.0,1181.0,220.0,775.0,218.0,4.7,183800
-118.4,34.2,36.0,1488.0,313.0,1221.0,296.0,4.0,171400
-118.4,34.2,35.0,1507.0,281.0,1025.0,286.0,4.6,177200
-118.4,34.2,35.0,1026.0,195.0,753.0,185.0,4.6,179200
-118.4,34.2,38.0,490.0,101.0,402.0,100.0,3.1,175900
-118.4,34.3,34.0,1102.0,212.0,949.0,212.0,4.1,165100
-118.4,34.3,28.0,1077.0,288.0,1377.0,293.0,3.9,153900
-118.4,34.2,32.0,2433.0,553.0,2318.0,532.0,3.6,159300
-118.4,34.3,34.0,325.0,60.0,433.0,83.0,5.5,174300
-118.4,34.2,35.0,1583.0,324.0,1481.0,351.0,3.7,176000
-118.4,34.2,21.0,2143.0,565.0,1803.0,497.0,4.0,162500
-118.4,34.2,11.0,9053.0,2193.0,7096.0,2038.0,3.5,136500
-118.4,34.2,15.0,5738.0,1767.0,4620.0,1581.0,2.4,157600
-118.4,34.2,7.0,3299.0,794.0,2343.0,647.0,3.1,205900
-118.4,34.2,33.0,1121.0,231.0,1038.0,236.0,4.9,173700
-118.4,34.2,35.0,1416.0,261.0,995.0,272.0,3.7,178700
-118.4,34.2,35.0,1488.0,293.0,1112.0,288.0,4.5,182500
-118.4,34.2,36.0,1660.0,301.0,1225.0,307.0,4.1,184000
-118.4,34.2,35.0,2344.0,435.0,1531.0,399.0,3.7,178200
-118.4,34.2,33.0,2478.0,457.0,1567.0,446.0,5.7,186700
-118.4,34.2,29.0,1807.0,323.0,1234.0,310.0,5.4,233000
-118.4,34.2,35.0,2049.0,390.0,1286.0,385.0,4.4,181500
-118.4,34.2,36.0,1379.0,265.0,896.0,246.0,4.7,183800
-118.4,34.2,34.0,1550.0,279.0,1011.0,288.0,4.5,189000
-118.4,34.2,35.0,1225.0,228.0,720.0,231.0,3.4,176500
-118.4,34.2,37.0,1737.0,369.0,1061.0,356.0,4.0,173700
-118.4,34.2,37.0,1279.0,241.0,987.0,233.0,4.0,172700
-118.4,34.2,36.0,1730.0,387.0,1099.0,353.0,4.0,183100
-118.4,34.2,34.0,1588.0,360.0,1080.0,340.0,3.7,184600
-118.4,34.2,41.0,1030.0,214.0,664.0,223.0,3.8,183800
-118.4,34.2,39.0,1529.0,344.0,913.0,314.0,3.3,178200
-118.4,34.2,43.0,2257.0,429.0,1418.0,442.0,4.5,181800
-118.5,34.2,35.0,2288.0,617.0,2222.0,566.0,2.6,170700
-118.5,34.2,39.0,1500.0,333.0,998.0,309.0,4.0,168200
-118.5,34.2,31.0,2057.0,601.0,2397.0,579.0,2.9,184400
-118.4,34.2,24.0,3442.0,1168.0,4625.0,1097.0,2.1,183000
-118.4,34.2,25.0,4393.0,1369.0,3781.0,1267.0,2.6,183700
-118.4,34.2,8.0,2609.0,786.0,1803.0,695.0,2.8,185700
-118.5,34.2,19.0,9902.0,2814.0,7307.0,2660.0,2.6,145400
-118.4,34.2,36.0,1191.0,266.0,718.0,248.0,3.5,178800
-118.4,34.2,37.0,1665.0,335.0,1011.0,343.0,4.9,185100
-118.4,34.2,41.0,1440.0,325.0,1014.0,322.0,2.9,168600
-118.4,34.2,41.0,1582.0,399.0,1159.0,378.0,2.8,168600
-118.4,34.2,34.0,2300.0,429.0,1447.0,455.0,4.3,233700
-118.4,34.2,17.0,3667.0,1209.0,2636.0,1054.0,2.4,175500
-118.4,34.2,36.0,1372.0,295.0,774.0,306.0,3.7,187300
-118.4,34.2,43.0,1220.0,222.0,729.0,230.0,3.6,186300
-118.4,34.2,30.0,2453.0,544.0,1753.0,506.0,3.0,191500
-118.4,34.2,35.0,2215.0,459.0,1594.0,446.0,4.0,193200
-118.4,34.2,45.0,972.0,181.0,554.0,187.0,4.8,181300
-118.4,34.2,36.0,2557.0,540.0,1556.0,491.0,3.7,183800
-118.4,34.2,37.0,1404.0,266.0,889.0,274.0,4.0,190000
-118.4,34.2,38.0,983.0,185.0,513.0,170.0,4.9,231500
-118.4,34.2,40.0,1283.0,246.0,594.0,236.0,4.1,229200
-118.4,34.2,32.0,1444.0,317.0,1177.0,311.0,3.6,164600
-118.4,34.2,17.0,1787.0,463.0,1671.0,448.0,3.6,151500
-118.4,34.2,38.0,125.0,42.0,63.0,29.0,1.4,158300
-118.4,34.2,35.0,2552.0,545.0,1850.0,503.0,4.8,179500
-118.4,34.2,18.0,3405.0,831.0,3001.0,795.0,3.0,181900
-118.4,34.2,43.0,1193.0,299.0,1184.0,320.0,2.2,161600
-118.4,34.2,36.0,1643.0,349.0,1414.0,337.0,4.1,172700
-118.4,34.2,35.0,2830.0,518.0,1577.0,524.0,5.4,210500
-118.4,34.2,35.0,1789.0,292.0,897.0,267.0,5.6,239900
-118.4,34.2,40.0,712.0,149.0,533.0,155.0,3.7,165200
-118.4,34.2,35.0,1790.0,334.0,1277.0,345.0,5.1,186800
-118.4,34.2,32.0,1869.0,441.0,1516.0,432.0,3.7,178500
-118.4,34.2,14.0,2807.0,868.0,2729.0,803.0,2.7,172400
-118.4,34.2,20.0,1176.0,344.0,864.0,318.0,2.4,177700
-118.4,34.2,35.0,1468.0,303.0,1295.0,300.0,3.8,170600
-118.4,34.2,33.0,1981.0,484.0,1665.0,466.0,3.1,179100
-118.4,34.2,34.0,3004.0,589.0,1938.0,568.0,4.2,198600
-118.4,34.2,29.0,2893.0,543.0,1636.0,540.0,5.2,237400
-118.4,34.2,34.0,161.0,48.0,66.0,33.0,1.0,187500
-118.4,34.2,34.0,1531.0,278.0,1064.0,274.0,5.7,207300
-118.4,34.2,36.0,1392.0,326.0,1181.0,303.0,3.2,176400
-118.4,34.2,36.0,2080.0,455.0,1939.0,484.0,4.3,176600
-118.4,34.2,34.0,2272.0,558.0,2164.0,484.0,3.7,175700
-118.4,34.2,11.0,2127.0,581.0,1989.0,530.0,2.9,174100
-118.4,34.2,32.0,362.0,100.0,348.0,102.0,2.3,150000
-118.4,34.2,15.0,2485.0,742.0,1994.0,670.0,2.8,183200
-118.4,34.2,37.0,1512.0,348.0,1545.0,351.0,3.8,160300
-118.4,34.2,41.0,1560.0,374.0,1668.0,389.0,3.0,154300
-118.4,34.2,41.0,337.0,65.0,198.0,50.0,1.9,152900
-118.4,34.2,42.0,715.0,145.0,730.0,158.0,3.8,169500
-118.4,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0,181700
-118.4,34.2,17.0,2594.0,1028.0,3950.0,973.0,2.0,177200
-118.4,34.2,33.0,2034.0,470.0,1990.0,423.0,3.7,159600
-118.4,34.2,34.0,2199.0,609.0,2488.0,597.0,3.0,171800
-118.4,34.2,38.0,1363.0,395.0,1798.0,405.0,2.3,171200
-118.4,34.2,33.0,1438.0,309.0,1378.0,306.0,2.9,170400
-118.4,34.2,11.0,2921.0,685.0,1512.0,664.0,4.1,176400
-118.4,34.2,34.0,1471.0,423.0,995.0,386.0,3.0,188700
-118.4,34.2,36.0,2233.0,605.0,1934.0,599.0,2.9,194900
-118.4,34.2,33.0,1829.0,512.0,1345.0,500.0,3.2,198900
-118.4,34.2,19.0,2890.0,821.0,2203.0,705.0,2.7,185100
-118.4,34.2,41.0,2000.0,485.0,1439.0,461.0,3.0,192000
-118.4,34.2,23.0,1875.0,710.0,2555.0,657.0,2.1,162500
-118.4,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2,181300
-118.4,34.2,41.0,2924.0,867.0,2751.0,836.0,2.1,171600
-118.4,34.2,37.0,1434.0,394.0,1667.0,404.0,2.4,176300
-118.4,34.2,32.0,993.0,285.0,1044.0,248.0,2.4,187500
-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.7,211900
-118.4,34.2,37.0,934.0,231.0,587.0,230.0,3.6,181300
-118.4,34.2,30.0,2392.0,655.0,1987.0,609.0,2.8,226400
-118.4,34.2,35.0,2180.0,599.0,1483.0,574.0,3.0,191300
-118.4,34.2,39.0,1169.0,242.0,612.0,247.0,4.1,200000
-118.4,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5,217200
-118.4,34.2,24.0,3148.0,908.0,2850.0,839.0,2.0,221500
-118.4,34.2,42.0,779.0,145.0,450.0,148.0,4.0,193800
-118.4,34.2,34.0,2622.0,572.0,1997.0,573.0,3.3,222500
-118.4,34.2,27.0,3201.0,970.0,3403.0,948.0,2.2,231700
-118.4,34.2,28.0,3386.0,880.0,2240.0,737.0,3.0,290100
-118.4,34.2,33.0,3353.0,790.0,2318.0,775.0,2.3,269700
-118.4,34.2,33.0,3285.0,830.0,2281.0,786.0,2.6,230800
-118.4,34.2,27.0,3760.0,880.0,2022.0,812.0,3.2,225600
-118.4,34.2,31.0,2887.0,646.0,1626.0,637.0,3.7,335500
-118.4,34.2,30.0,1323.0,353.0,856.0,333.0,3.4,202200
-118.4,34.2,33.0,2717.0,662.0,1546.0,597.0,3.9,267500
-118.4,34.2,31.0,2417.0,510.0,1102.0,507.0,3.9,282200
-118.4,34.2,40.0,1013.0,150.0,449.0,166.0,5.7,382400
-118.4,34.2,45.0,1106.0,225.0,595.0,228.0,3.7,190700
-118.4,34.2,43.0,1840.0,356.0,966.0,323.0,4.7,237900
-118.4,34.2,30.0,2008.0,513.0,1052.0,496.0,3.0,262200
-118.4,34.2,37.0,1993.0,425.0,939.0,400.0,2.8,224600
-118.4,34.2,30.0,521.0,126.0,306.0,129.0,4.1,216700
-118.4,34.2,35.0,1631.0,356.0,862.0,368.0,3.6,261800
-118.4,34.2,32.0,3724.0,899.0,1912.0,791.0,3.6,312700
-118.4,34.2,27.0,3588.0,911.0,1891.0,871.0,3.4,286000
-118.4,34.2,25.0,3794.0,989.0,2454.0,876.0,3.0,204200
-118.4,34.2,42.0,1957.0,389.0,985.0,414.0,2.9,240200
-118.4,34.2,26.0,3345.0,818.0,1599.0,773.0,3.4,241500
-118.4,34.2,44.0,477.0,91.0,220.0,112.0,3.4,223800
-118.4,34.2,36.0,904.0,191.0,627.0,191.0,2.4,192900
-118.4,34.2,45.0,1176.0,250.0,471.0,228.0,2.3,364700
-118.4,34.2,35.0,1354.0,284.0,501.0,262.0,3.8,384700
-118.4,34.2,34.0,2638.0,580.0,1150.0,551.0,4.3,364700
-118.4,34.2,32.0,3060.0,505.0,1159.0,510.0,6.4,465800
-118.4,34.2,35.0,2027.0,428.0,879.0,402.0,4.7,330900
-118.4,34.2,42.0,1308.0,289.0,950.0,302.0,2.7,181500
-118.4,34.2,40.0,2079.0,568.0,1396.0,526.0,3.0,190800
-118.4,34.2,27.0,4834.0,1527.0,3847.0,1432.0,2.1,165300
-118.4,34.2,24.0,1983.0,651.0,2251.0,574.0,2.5,200000
-118.4,34.2,33.0,1588.0,454.0,739.0,392.0,2.8,238500
-118.4,34.2,40.0,1696.0,372.0,835.0,385.0,3.7,222400
-118.4,34.2,36.0,1608.0,373.0,1217.0,374.0,3.0,190200
-118.4,34.2,42.0,1140.0,300.0,643.0,252.0,3.4,178400
-118.4,34.2,44.0,901.0,179.0,473.0,179.0,3.3,186400
-118.4,34.2,30.0,977.0,264.0,736.0,258.0,2.0,177400
-118.4,34.2,35.0,2949.0,794.0,2106.0,746.0,2.9,177300
-118.4,34.2,32.0,3553.0,1060.0,3129.0,1010.0,2.6,174200
-118.4,34.2,31.0,1109.0,354.0,1119.0,334.0,2.3,200000
-118.4,34.2,31.0,1939.0,505.0,1584.0,466.0,2.5,199500
-118.4,34.2,42.0,1713.0,416.0,1349.0,427.0,3.3,191800
-118.4,34.2,35.0,2785.0,663.0,1631.0,614.0,3.9,276100
-118.4,34.2,27.0,3277.0,648.0,1382.0,615.0,3.9,366100
-118.4,34.2,35.0,1975.0,384.0,882.0,406.0,4.4,291700
-118.4,34.2,32.0,3202.0,696.0,1573.0,621.0,3.4,292900
